ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_8
Vivo Y91i (Fusion Black  32 GB),Vivo,3112830,Vivo Y91i ,https://www.flipkart.com,-913182148,-913182148,-913182148,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Lithium-ion Battery,MediaTek Helio P22 Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,Home,Mobiles & Accessories,Mobiles,-996092195,8990,7821,9990,29072020,https://www.flipkart.com\/vivo-y91i-fusion-black-32-gb/p/itme66fe8a09dbef?pid=MOBFQEDG4FYRXTYG&lid=LSTMOBFQEDG4FYRXTYGG5GJNI&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFQEDG4FYRXTYG.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,16,0.8319561543588887,47,774877,
Vivo Z1x (Fusion Blue  64 GB),Vivo,3112830,Vivo Z1x ,https://www.flipkart.com,-549336873,-549336873,-549336873,6 GB RAM | 64 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,,Home,Mobiles & Accessories,Mobiles,1841509748,16990,14102,19990,29072020,https://www.flipkart.com\/vivo-z1x-fusion-blue-64-gb/p/itmba29cfcbec513?pid=MOBFJRPVSJ6PJ2RE&lid=LSTMOBFJRPVSJ6PJ2RER6R9CQ&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFJRPVSJ6PJ2RE.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,16,0.27517197937420657,35,726897,
Vivo Z1x (Phantom Purple  64 GB),Vivo,3112830,Vivo Z1x ,https://www.flipkart.com,684483960,684483960,684483960,6 GB RAM | 64 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,,Home,Mobiles & Accessories,Mobiles,1841509748,16990,15801,19990,29072020,https://www.flipkart.com\/vivo-z1x-phantom-purple-64-gb/p/itmba29cfcbec513?pid=MOBFJRPVYZFWMJHG&lid=LSTMOBFJRPVYZFWMJHGN9FTZW&marketplace=FLIPKART&srno=b_1_10&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFJRPVYZFWMJHG.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,45,0.11188009835405333,20,304710,
Vivo Z1x (Fusion Blue  128 GB),Vivo,3112830,Vivo Z1x ,https://www.flipkart.com,-1053497521,-1053497521,-1053497521,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,,Home,Mobiles & Accessories,Mobiles,1841509748,18990,17661,24990,29072020,https://www.flipkart.com\/vivo-z1x-fusion-blue-128-gb/p/itmba29cfcbec513?pid=MOBFZYXE45ZVPACF&lid=LSTMOBFZYXE45ZVPACF7MZITJ&marketplace=FLIPKART&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFZYXE45ZVPACF.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,20,0.016285348138620703,39,185601,
Vivo Y91i (Ocean Blue  32 GB),Vivo,3112830,Vivo Y91i ,https://www.flipkart.com,-1130168574,-1130168574,-1130168574,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-996092195,7990,7431,9990,29072020,https://www.flipkart.com\/vivo-y91i-ocean-blue-32-gb/p/itmff6vsadyrbauf?pid=MOBFEFCPGZZWYNRY&lid=LSTMOBFEFCPGZZWYNRYKAJG2F&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFEFCPGZZWYNRY.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,10,0.21651612524560016,13,804391,
Vivo Y91i (Fusion Black  32 GB),Vivo,3112830,Vivo Y91i ,https://www.flipkart.com,-913182148,-913182148,-913182148,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-996092195,7990,6552,9990,29072020,https://www.flipkart.com\/vivo-y91i-fusion-black-32-gb/p/itmff6vsadyrbauf?pid=MOBFEFCPX6AJ7C6K&lid=LSTMOBFEFCPX6AJ7C6KGKPZED&marketplace=FLIPKART&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFEFCPX6AJ7C6K.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,22,0.8512619369742769,32,790911,
Vivo S1 Pro (Mystic Black  128 GB),Vivo,3112830,Vivo S1 Pro ,https://www.flipkart.com,-2037566936,-2037566936,-2037566936,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-616917291,19990,16592,20990,29072020,https://www.flipkart.com\/vivo-s1-pro-mystic-black-128-gb/p/itm60bf6c78dfe9a?pid=MOBFNENDVWSUPNHH&lid=LSTMOBFNENDVWSUPNHHXIQTLM&marketplace=FLIPKART&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFNENDVWSUPNHH.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,20,0.29494830749847767,18,299641,
Vivo Y30 (Emerald Black  128 GB),Vivo,3112830,Vivo Y30 ,https://www.flipkart.com,259463790,259463790,259463790,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.43 cm (6.47 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio P35 Processor,1 Year for Device and 6 Months for In-box Accessories,,,Home,Mobiles & Accessories,Mobiles,1102334951,14990,14091,18990,29072020,https://www.flipkart.com\/vivo-y30-emerald-black-128-gb/p/itm1791342f24d04?pid=MOBFT26AKM7GCQ5C&lid=LSTMOBFT26AKM7GCQ5CZ0OCOO&marketplace=FLIPKART&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFT26AKM7GCQ5C.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,37,0.1296311151535533,24,693343,
Vivo Y30 (Dazzle Blue  128 GB),Vivo,3112830,Vivo Y30 ,https://www.flipkart.com,-1340142297,-1340142297,-1340142297,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.43 cm (6.47 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio P35 Processor,1 Year for Device and 6 Months for In-box Accessories,,,Home,Mobiles & Accessories,Mobiles,1102334951,14990,14240,18990,29072020,https://www.flipkart.com\/vivo-y30-dazzle-blue-128-gb/p/itm1791342f24d04?pid=MOBFT26A63WG6Z8F&lid=LSTMOBFT26A63WG6Z8FH46N8L&marketplace=FLIPKART&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFT26A63WG6Z8F.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,23,0.9000863284621381,49,760642,
Vivo X50 Pro (Alpha Grey  256 GB),Vivo,3112830,Vivo X50 Pro ,https://www.flipkart.com,-1758820246,-1758820246,-1758820246,8 GB RAM | 256 GB ROM,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,48MP + 13MP + 8MP + 8MP | 32MP Front Camera,4315 mAh Lithium-ion Battery,Qualcomm Snapdragon 765G Processor,5G Phone,33W Vivo FlashCharge 2.0,1 Year for Handset and 6 Months for In-box Accessories,Home,Mobiles & Accessories,Mobiles,-1883738351,49990,44491,54990,29072020,https://www.flipkart.com\/vivo-x50-pro-alpha-grey-256-gb/p/itmdf8a4496a52e7?pid=MOBFTGKRGHTZZPPQ&lid=LSTMOBFTGKRGHTZZPPQ9W2XYI&marketplace=FLIPKART&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFTGKRGHTZZPPQ.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,21,0.10462536739774042,30,532220,
Vivo Y91i (Ocean Blue  32 GB),Vivo,3112830,Vivo Y91i ,https://www.flipkart.com,-1130168574,-1130168574,-1130168574,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Lithium-ion Battery,MediaTek Helio P22 Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,Home,Mobiles & Accessories,Mobiles,-996092195,8990,8540,9990,29072020,https://www.flipkart.com\/vivo-y91i-ocean-blue-32-gb/p/itme66fe8a09dbef?pid=MOBFQEDGGDYRB8Q9&lid=LSTMOBFQEDGGDYRB8Q9RF2BAH&marketplace=FLIPKART&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFQEDGGDYRB8Q9.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,15,0.43927086734415544,32,278511,
Vivo Y50 (Pearl White  128 GB),Vivo,3112830,Vivo Y50 ,https://www.flipkart.com,1200027010,1200027010,1200027010,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Display,13MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 665 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,,,Home,Mobiles & Accessories,Mobiles,1691644837,17990,15651,19990,29072020,https://www.flipkart.com\/vivo-y50-pearl-white-128-gb/p/itmd0dcc06ffbe06?pid=MOBFSCFZBKFSWGMB&lid=LSTMOBFSCFZBKFSWGMB9DDTP8&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFSCFZBKFSWGMB.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,46,0.6738258316800004,28,442225,
Vivo Z1Pro (Sonic Black  128 GB),Vivo,3112830,Vivo Z1Pro ,https://www.flipkart.com,1330692601,1330692601,1330692601,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,Fast Charging,Triple Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-2095047529,17990,16551,20990,29072020,https://www.flipkart.com\/vivo-z1pro-sonic-black-128-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT529KQHT8Z&lid=LSTMOBFHHT529KQHT8Z7WZJL1&marketplace=FLIPKART&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFHHT529KQHT8Z.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,49,0.3952607606218027,47,590841,
Vivo Z1Pro (Sonic Black  64 GB),Vivo,3112830,Vivo Z1Pro ,https://www.flipkart.com,223463868,223463868,223463868,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,Fast Charging,Triple Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-2095047529,14990,13641,15990,29072020,https://www.flipkart.com\/vivo-z1pro-sonic-black-64-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT56NTTZKZ5&lid=LSTMOBFHHT56NTTZKZ5PWUNSS&marketplace=FLIPKART&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFHHT56NTTZKZ5.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,25,0.1779725596734767,39,727086,
Vivo Z1x (Phantom Purple  128 GB),Vivo,3112830,Vivo Z1x ,https://www.flipkart.com,-1045520194,-1045520194,-1045520194,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,,Home,Mobiles & Accessories,Mobiles,1841509748,18990,15382,24990,29072020,https://www.flipkart.com\/vivo-z1x-phantom-purple-128-gb/p/itmba29cfcbec513?pid=MOBFZYXEXSHHH534&lid=LSTMOBFZYXEXSHHH5349CC4IP&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFZYXEXSHHH534.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,23,0.10797066187871585,27,527547,
Vivo Z1Pro (Sonic Blue  128 GB),Vivo,3112830,Vivo Z1Pro ,https://www.flipkart.com,1510678005,1510678005,1510678005,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,Fast Charging,Triple Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-2095047529,17990,16011,20990,29072020,https://www.flipkart.com\/vivo-z1pro-sonic-blue-128-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT5ADHZQAJH&lid=LSTMOBFHHT5ADHZQAJH5ZTNQM&marketplace=FLIPKART&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFHHT5ADHZQAJH.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,28,0.8501410579932296,19,737371,
Vivo Y50 (Iris Blue  128 GB),Vivo,3112830,Vivo Y50 ,https://www.flipkart.com,1622626971,1622626971,1622626971,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Display,13MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 665 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,,,Home,Mobiles & Accessories,Mobiles,1691644837,17990,16551,19990,29072020,https://www.flipkart.com\/vivo-y50-iris-blue-128-gb/p/itmd0dcc06ffbe06?pid=MOBFSCFZPGRX6UFJ&lid=LSTMOBFSCFZPGRX6UFJOLVPXK&marketplace=FLIPKART&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFSCFZPGRX6UFJ.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,30,0.3874713245474869,30,336736,
Infinix Hot 9 Pro (Violet  64 GB),Infinix,-2135702467,Infinix Hot 9 Pro ,https://www.flipkart.com,1242660303,1242660303,1242660303,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,Home,Mobiles & Accessories,Mobiles,1939270297,10499,9869,12999,29072020,https://www.flipkart.com\/infinix-hot-9-pro-violet-64-gb/p/itm1bc9e9eef4559?pid=MOBFQ3DPGYFSJ3SP&lid=LSTMOBFQ3DPGYFSJ3SPQ0HUL6&marketplace=FLIPKART&srno=b_1_1&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFQ3DPGYFSJ3SP.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,12,0.9670205012198667,13,715990,
Infinix Hot 9 Pro (Ocean Wave  64 GB),Infinix,-2135702467,Infinix Hot 9 Pro ,https://www.flipkart.com,371787993,371787993,371787993,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,Home,Mobiles & Accessories,Mobiles,1939270297,10499,8609,12999,29072020,https://www.flipkart.com\/infinix-hot-9-pro-ocean-wave-64-gb/p/itm1bc9e9eef4559?pid=MOBFQ3DPHDM5RYKJ&lid=LSTMOBFQ3DPHDM5RYKJIF7Q7P&marketplace=FLIPKART&srno=b_1_2&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFQ3DPHDM5RYKJ.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,15,0.5212741530819036,27,706161,
Infinix Smart 4 Plus (Midnight Black  32 GB),Infinix,-2135702467,Infinix Smart 4 Plus ,https://www.flipkart.com,1390110857,1390110857,1390110857,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,,,Home,Mobiles & Accessories,Mobiles,1958078581,7999,7279,9999,29072020,https://www.flipkart.com\/infinix-smart-4-plus-midnight-black-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBCSZ3QGJW&lid=LSTMOBFTGWBCSZ3QGJWRNJBND&marketplace=FLIPKART&srno=b_1_3&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFTGWBCSZ3QGJW.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,41,0.013564816296841586,30,632846,
Infinix Smart 4 Plus (Ocean Wave  32 GB),Infinix,-2135702467,Infinix Smart 4 Plus ,https://www.flipkart.com,-1703094159,-1703094159,-1703094159,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,,,Home,Mobiles & Accessories,Mobiles,1958078581,7999,6879,9999,29072020,https://www.flipkart.com\/infinix-smart-4-plus-ocean-wave-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBPGDPZYGH&lid=LSTMOBFTGWBPGDPZYGH2E67R5&marketplace=FLIPKART&srno=b_1_4&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFTGWBPGDPZYGH.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,21,0.9254539374904023,43,405079,
Infinix Smart 4 Plus (Violet  32 GB),Infinix,-2135702467,Infinix Smart 4 Plus ,https://www.flipkart.com,-843332622,-843332622,-843332622,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,,,Home,Mobiles & Accessories,Mobiles,1958078581,7999,7039,9999,29072020,https://www.flipkart.com\/infinix-smart-4-plus-violet-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBY7CAEUHG&lid=LSTMOBFTGWBY7CAEUHGGHK9LS&marketplace=FLIPKART&srno=b_1_5&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFTGWBY7CAEUHG.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,33,0.34053423721860976,45,725069,
Infinix Hot 9 (Ocean Wave  64 GB),Infinix,-2135702467,Infinix Hot 9 ,https://www.flipkart.com,-1245451325,-1245451325,-1245451325,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,Home,Mobiles & Accessories,Mobiles,-1592378405,9499,8644,11999,29072020,https://www.flipkart.com\/infinix-hot-9-ocean-wave-64-gb/p/itm9d816e65b5dc4?pid=MOBFQ3DPNX8HYHBH&lid=LSTMOBFQ3DPNX8HYHBHRFL6NZ&marketplace=FLIPKART&srno=b_1_6&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFQ3DPNX8HYHBH.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,48,0.8535116823459705,29,479190,
Infinix Hot 9 (Violet  64 GB),Infinix,-2135702467,Infinix Hot 9 ,https://www.flipkart.com,1930977549,1930977549,1930977549,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,Home,Mobiles & Accessories,Mobiles,-1592378405,9499,7979,11999,29072020,https://www.flipkart.com\/infinix-hot-9-violet-64-gb/p/itm9d816e65b5dc4?pid=MOBFQ3DPMQHHTMBZ&lid=LSTMOBFQ3DPMQHHTMBZTNJSFM&marketplace=FLIPKART&srno=b_1_7&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFQ3DPMQHHTMBZ.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,17,0.14941652225217217,25,561395,
Infinix Note 5 Stylus (Bordeaux Red  64 GB),Infinix,-2135702467,Infinix Note 5 Stylus ,https://www.flipkart.com,2146022642,2146022642,2146022642,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.06 cm (5.93 inch) Full HD+ Display,16MP Rear Camera | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Mediatek Helio P23 Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-1142301084,10999,10009,16999,29072020,https://www.flipkart.com\/infinix-note-5-stylus-bordeaux-red-64-gb/p/itmfb2byf2ghgesf?pid=MOBFB2BVHAGGGBTH&lid=LSTMOBFB2BVHAGGGBTHIKIVXA&marketplace=FLIPKART&srno=b_1_8&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFB2BVHAGGGBTH.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,26,0.5872215442964863,10,515507,
Infinix Note 5 Stylus (Charcoal Blue  64 GB),Infinix,-2135702467,Infinix Note 5 Stylus ,https://www.flipkart.com,1719898604,1719898604,1719898604,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.06 cm (5.93 inch) Full HD+ Display,16MP Rear Camera | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Mediatek Helio P23 Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-1142301084,10999,10229,16999,29072020,https://www.flipkart.com\/infinix-note-5-stylus-charcoal-blue-64-gb/p/itmfb2byf2ghgesf?pid=MOBFB2BVN5YHYG8U&lid=LSTMOBFB2BVN5YHYG8UNKM1XU&marketplace=FLIPKART&srno=b_1_9&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFB2BVN5YHYG8U.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,42,0.6016169480827753,12,376132,
Infinix S5 Pro (Forest Green  64 GB),Infinix,-2135702467,Infinix S5 Pro ,https://www.flipkart.com,1502659981,1502659981,1502659981,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek Helio P35 (MTK6765) Processor,Pop Up AI Selfie Camera with Full View Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,Home,Mobiles & Accessories,Mobiles,-1314798545,11499,10004,12999,29072020,https://www.flipkart.com\/infinix-s5-pro-forest-green-64-gb/p/itmff12bcc4ef407?pid=MOBFZGMSGRHWN5YZ&lid=LSTMOBFZGMSGRHWN5YZ59O5YR&marketplace=FLIPKART&srno=b_1_10&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFZGMSGRHWN5YZ.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,49,0.8491966025566892,28,204647,
