ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_6,feature_7
Vivo Y20 (Dawn White  64 GB),Vivo,-1952270815,Vivo Y20 ,https://www.flipkart.com,973691916,973691916,973691916,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 460 Processor,1 Year for Device and 6 Months for In-box Accessories,Home,Mobiles & Accessories,Mobiles,1925986054,12990,11171,16990,16092020,https://www.flipkart.com\/vivo-y20-dawn-white-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8SYDFBEASK&lid=LSTMOBFUU8SYDFBEASKSE7YWV&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFUU8SYDFBEASK.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,28,0.6507272238267607,48,234605,,
Vivo Y50 (Pearl White  128 GB),Vivo,-1952270815,Vivo Y50 ,https://www.flipkart.com,-1072052209,-1072052209,-1072052209,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Display,13MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 665 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,Home,Mobiles & Accessories,Mobiles,1437775397,16990,15461,19990,16092020,https://www.flipkart.com\/vivo-y50-pearl-white-128-gb/p/itmd0dcc06ffbe06?pid=MOBFSCFZBKFSWGMB&lid=LSTMOBFSCFZBKFSWGMB9DDTP8&marketplace=FLIPKART&srno=b_1_10&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFSCFZBKFSWGMB.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,13,0.6003748896049962,16,158297,,
Vivo Y50 (Iris Blue  128 GB),Vivo,-1952270815,Vivo Y50 ,https://www.flipkart.com,-1855592586,-1855592586,-1855592586,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Display,13MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 665 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,Home,Mobiles & Accessories,Mobiles,1437775397,16990,15121,19990,16092020,https://www.flipkart.com\/vivo-y50-iris-blue-128-gb/p/itmd0dcc06ffbe06?pid=MOBFSCFZPGRX6UFJ&lid=LSTMOBFSCFZPGRX6UFJOLVPXK&marketplace=FLIPKART&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFSCFZPGRX6UFJ.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,18,0.38514950849011365,13,269848,,
Vivo Y91i (Fusion Black  32 GB),Vivo,-1952270815,Vivo Y91i ,https://www.flipkart.com,-1736836629,-1736836629,-1736836629,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Lithium-ion Battery,MediaTek Helio P22 Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,Home,Mobiles & Accessories,Mobiles,-1840073074,8990,8001,9990,16092020,https://www.flipkart.com\/vivo-y91i-fusion-black-32-gb/p/itme66fe8a09dbef?pid=MOBFQEDG4FYRXTYG&lid=LSTMOBFQEDG4FYRXTYGG5GJNI&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFQEDG4FYRXTYG.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,22,0.11715604522508938,29,842029,,
Vivo Y15 (Burgundy Red  64 GB),Vivo,-1952270815,Vivo Y15 ,https://www.flipkart.com,468312220,468312220,468312220,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1322233915,12990,12081,15990,16092020,https://www.flipkart.com\/vivo-y15-burgundy-red-64-gb/p/itmfgadf77s87w8x?pid=MOBFGQQYNC3WKZNU&lid=LSTMOBFGQQYNC3WKZNUYZMDQZ&marketplace=FLIPKART&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFGQQYNC3WKZNU.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,35,0.9570041436633127,23,491692,,
Vivo Y15 (Aqua Blue  64 GB),Vivo,-1952270815,Vivo Y15 ,https://www.flipkart.com,1230124741,1230124741,1230124741,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1322233915,12990,12081,15990,16092020,https://www.flipkart.com\/vivo-y15-aqua-blue-64-gb/p/itmfgadf77s87w8x?pid=MOBFGQQYZMGHMQZH&lid=LSTMOBFGQQYZMGHMQZHES4HHJ&marketplace=FLIPKART&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFGQQYZMGHMQZH.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,39,0.740141896589051,49,837834,,
Vivo Z1x (Fusion Blue  64 GB),Vivo,-1952270815,Vivo Z1x ,https://www.flipkart.com,-76749618,-76749618,-76749618,6 GB RAM | 64 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Home,Mobiles & Accessories,Mobiles,1905874928,16990,14102,19990,16092020,https://www.flipkart.com\/vivo-z1x-fusion-blue-64-gb/p/itmba29cfcbec513?pid=MOBFJRPVSJ6PJ2RE&lid=LSTMOBFJRPVSJ6PJ2RER6R9CQ&marketplace=FLIPKART&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFJRPVSJ6PJ2RE.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,46,0.8257385330091408,14,374268,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,
Vivo Y91i (Ocean Blue  16 GB),Vivo,-1952270815,Vivo Y91i ,https://www.flipkart.com,-358703146,-358703146,-358703146,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1840073074,8650,7439,8999,16092020,https://www.flipkart.com\/vivo-y91i-ocean-blue-16-gb/p/itmff6vsadyrbauf?pid=MOBFEF9HESJT6UVH&lid=LSTMOBFEF9HESJT6UVHBAHE8H&marketplace=FLIPKART&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFEF9HESJT6UVH.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,34,0.8688363495684567,43,915999,,
Vivo Y91i (Fusion Black  16 GB),Vivo,-1952270815,Vivo Y91i ,https://www.flipkart.com,-1852355163,-1852355163,-1852355163,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1840073074,8250,6848,8490,16092020,https://www.flipkart.com\/vivo-y91i-fusion-black-16-gb/p/itmff6vsadyrbauf?pid=MOBFEF9HYY3BQJRZ&lid=LSTMOBFEF9HYY3BQJRZPLSDF5&marketplace=FLIPKART&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFEF9HYY3BQJRZ.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,30,0.18382272200494143,26,326962,,
Vivo Y30 (Dazzle Blue  128 GB),Vivo,-1952270815,Vivo Y30 ,https://www.flipkart.com,-1482402417,-1482402417,-1482402417,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.43 cm (6.47 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio P35 Processor,1 Year for Device and 6 Months for In-box Accessories,Home,Mobiles & Accessories,Mobiles,331419073,14990,12292,18990,16092020,https://www.flipkart.com\/vivo-y30-dazzle-blue-128-gb/p/itm1791342f24d04?pid=MOBFT26A63WG6Z8F&lid=LSTMOBFT26A63WG6Z8FH46N8L&marketplace=FLIPKART&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFT26A63WG6Z8F.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,17,0.050932723706114236,17,600933,,
Vivo Y30 (Emerald Black  128 GB),Vivo,-1952270815,Vivo Y30 ,https://www.flipkart.com,706359198,706359198,706359198,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.43 cm (6.47 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio P35 Processor,1 Year for Device and 6 Months for In-box Accessories,Home,Mobiles & Accessories,Mobiles,331419073,14990,13941,18990,16092020,https://www.flipkart.com\/vivo-y30-emerald-black-128-gb/p/itm1791342f24d04?pid=MOBFT26AKM7GCQ5C&lid=LSTMOBFT26AKM7GCQ5CZ0OCOO&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFT26AKM7GCQ5C.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,41,0.05974860271196336,30,142497,,
Vivo U10 (Thunder Black  32 GB),Vivo,-1952270815,Vivo U10 ,https://www.flipkart.com,-959647546,-959647546,-959647546,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor,18 W Fast Charging,Home,Mobiles & Accessories,Mobiles,-653386237,10990,9781,10450,16092020,https://www.flipkart.com\/vivo-u10-thunder-black-32-gb/p/itm04d50e8821b20?pid=MOBFHSZXSYN8HQQU&lid=LSTMOBFHSZXSYN8HQQU3V9S3U&marketplace=FLIPKART&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFHSZXSYN8HQQU.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,39,0.5053096746541429,12,745358,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Vivo V19 (Piano Black  256 GB),Vivo,-1952270815,Vivo V19 ,https://www.flipkart.com,-1174711363,-1174711363,-1174711363,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,16.36 cm (6.44 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP + 8MP Dual Front Camera,4500 mAh Lithium-ion Battery,Qualcomm Snapdragon 712 AIE Processor,1 Year for Handset and 6 Months for In-box Accessories,Home,Mobiles & Accessories,Mobiles,444679108,27990,26590,34990,16092020,https://www.flipkart.com\/vivo-v19-piano-black-256-gb/p/itmed4ec38e1540c?pid=MOBFPZFKVXMNFDJD&lid=LSTMOBFPZFKVXMNFDJDBYOBWU&marketplace=FLIPKART&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFPZFKVXMNFDJD.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,28,0.834396550493329,45,613543,,
Vivo Y20i (Nebula Blue  64 GB),Vivo,-1952270815,Vivo Y20i ,https://www.flipkart.com,-1068755979,-1068755979,-1068755979,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 460 Processor,1 Year for Device and 6 Months for In-box Accessories,Home,Mobiles & Accessories,Mobiles,-971098007,11490,9307,15490,16092020,https://www.flipkart.com\/vivo-y20i-nebula-blue-64-gb/p/itma9dadd2db55ed?pid=MOBFUU8SHSR3ZBWT&lid=LSTMOBFUU8SHSR3ZBWTGJT0WX&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFUU8SHSR3ZBWT.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,28,0.6901384349649583,46,275155,,
Vivo Z1x (Phantom Purple  64 GB),Vivo,-1952270815,Vivo Z1x ,https://www.flipkart.com,794924966,794924966,794924966,6 GB RAM | 64 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Home,Mobiles & Accessories,Mobiles,1905874928,16990,14442,19990,16092020,https://www.flipkart.com\/vivo-z1x-phantom-purple-64-gb/p/itmba29cfcbec513?pid=MOBFJRPVYZFWMJHG&lid=LSTMOBFJRPVYZFWMJHGN9FTZW&marketplace=FLIPKART&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFJRPVYZFWMJHG.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,27,0.12946138860409528,49,525464,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,
Vivo Z1x (Fusion Blue  128 GB),Vivo,-1952270815,Vivo Z1x ,https://www.flipkart.com,-851484000,-851484000,-851484000,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Home,Mobiles & Accessories,Mobiles,1905874928,18990,17851,24990,16092020,https://www.flipkart.com\/vivo-z1x-fusion-blue-128-gb/p/itmba29cfcbec513?pid=MOBFZYXE45ZVPACF&lid=LSTMOBFZYXE45ZVPACF7MZITJ&marketplace=FLIPKART&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=80c27cd2-2553-45db-8ddc-b262126768d4.MOBFZYXE45ZVPACF.SEARCH&ssid=fzokzj24zk0000001600250151761,1,1,22,0.3039120084749467,34,881852,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,
Infinix Hot 9 (Ocean Wave  64 GB),Infinix,-1169103458,Infinix Hot 9 ,https://www.flipkart.com,1893189192,1893189192,1893189192,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,Home,Mobiles & Accessories,Mobiles,-747263508,9499,8264,11999,16092020,https://www.flipkart.com\/infinix-hot-9-ocean-wave-64-gb/p/itm9d816e65b5dc4?pid=MOBFQ3DPNX8HYHBH&lid=LSTMOBFQ3DPNX8HYHBHRFL6NZ&marketplace=FLIPKART&srno=b_1_1&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFQ3DPNX8HYHBH.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,19,0.23745218641891275,31,465427,,
Infinix Hot 9 (Violet  64 GB),Infinix,-1169103458,Infinix Hot 9 ,https://www.flipkart.com,-1144042464,-1144042464,-1144042464,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,Home,Mobiles & Accessories,Mobiles,-747263508,9499,8739,11999,16092020,https://www.flipkart.com\/infinix-hot-9-violet-64-gb/p/itm9d816e65b5dc4?pid=MOBFQ3DPMQHHTMBZ&lid=LSTMOBFQ3DPMQHHTMBZTNJSFM&marketplace=FLIPKART&srno=b_1_2&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFQ3DPMQHHTMBZ.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,12,0.22014460119205082,16,731524,,
Infinix Hot 9 Pro (Violet  64 GB),Infinix,-1169103458,Infinix Hot 9 Pro ,https://www.flipkart.com,487496662,487496662,487496662,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,Home,Mobiles & Accessories,Mobiles,-693306074,10499,9974,12999,16092020,https://www.flipkart.com\/infinix-hot-9-pro-violet-64-gb/p/itm1bc9e9eef4559?pid=MOBFQ3DPGYFSJ3SP&lid=LSTMOBFQ3DPGYFSJ3SPQ0HUL6&marketplace=FLIPKART&srno=b_1_3&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFQ3DPGYFSJ3SP.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,34,0.8274199287768581,32,107226,,
Infinix Hot 9 Pro (Ocean Wave  64 GB),Infinix,-1169103458,Infinix Hot 9 Pro ,https://www.flipkart.com,-1988484905,-1988484905,-1988484905,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,Home,Mobiles & Accessories,Mobiles,-693306074,10499,9974,12999,16092020,https://www.flipkart.com\/infinix-hot-9-pro-ocean-wave-64-gb/p/itm1bc9e9eef4559?pid=MOBFQ3DPHDM5RYKJ&lid=LSTMOBFQ3DPHDM5RYKJIF7Q7P&marketplace=FLIPKART&srno=b_1_4&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFQ3DPHDM5RYKJ.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,49,0.2654699779902183,43,779113,,
Infinix Hot 9 Pro (Quetzal Cyan  64 GB),Infinix,-1169103458,Infinix Hot 9 Pro ,https://www.flipkart.com,311636426,311636426,311636426,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,Home,Mobiles & Accessories,Mobiles,-693306074,10499,9974,12999,16092020,https://www.flipkart.com\/infinix-hot-9-pro-quetzal-cyan-64-gb/p/itm1bc9e9eef4559?pid=MOBFV5GQGSVGJGZS&lid=LSTMOBFV5GQGSVGJGZSXRFNGX&marketplace=FLIPKART&srno=b_1_5&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFV5GQGSVGJGZS.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,43,0.6654198061975662,48,779475,,
Infinix S5 Pro (Sea Blue  64 GB),Infinix,-1169103458,Infinix S5 Pro ,https://www.flipkart.com,-264558282,-264558282,-264558282,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek Helio P35 (MTK6765) Processor,Pop Up AI Selfie Camera with Full View Display,Home,Mobiles & Accessories,Mobiles,1287636240,11499,9659,12999,16092020,https://www.flipkart.com\/infinix-s5-pro-sea-blue-64-gb/p/itmff12bcc4ef407?pid=MOBFQ36BQN6U4DSS&lid=LSTMOBFQ36BQN6U4DSSLPCHND&marketplace=FLIPKART&srno=b_1_6&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFQ36BQN6U4DSS.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,10,0.7650735633688225,34,438945,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Infinix S5 Pro (Violet  64 GB),Infinix,-1169103458,Infinix S5 Pro ,https://www.flipkart.com,654489583,654489583,654489583,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek Helio P35 (MTK6765) Processor,Pop Up AI Selfie Camera with Full View Display,Home,Mobiles & Accessories,Mobiles,1287636240,11499,10119,12999,16092020,https://www.flipkart.com\/infinix-s5-pro-violet-64-gb/p/itmff12bcc4ef407?pid=MOBFZGMSTYBKQQZY&lid=LSTMOBFZGMSTYBKQQZYWPYN21&marketplace=FLIPKART&srno=b_1_7&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFZGMSTYBKQQZY.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,43,0.1582887119127223,35,196341,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Infinix Smart 4 Plus (Midnight Black  32 GB),Infinix,-1169103458,Infinix Smart 4 Plus ,https://www.flipkart.com,385304274,385304274,385304274,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,Home,Mobiles & Accessories,Mobiles,-1100002221,7999,7439,9999,16092020,https://www.flipkart.com\/infinix-smart-4-plus-midnight-black-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBCSZ3QGJW&lid=LSTMOBFTGWBCSZ3QGJWRNJBND&marketplace=FLIPKART&srno=b_1_8&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFTGWBCSZ3QGJW.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,37,0.5517665991576836,11,372274,,
Infinix S5 Pro (Forest Green  64 GB),Infinix,-1169103458,Infinix S5 Pro ,https://www.flipkart.com,1338251502,1338251502,1338251502,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek Helio P35 (MTK6765) Processor,Pop Up AI Selfie Camera with Full View Display,Home,Mobiles & Accessories,Mobiles,1287636240,11499,9544,12999,16092020,https://www.flipkart.com\/infinix-s5-pro-forest-green-64-gb/p/itmff12bcc4ef407?pid=MOBFZGMSGRHWN5YZ&lid=LSTMOBFZGMSGRHWN5YZ59O5YR&marketplace=FLIPKART&srno=b_1_9&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFZGMSGRHWN5YZ.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,20,0.4432965923935971,27,467596,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,
Infinix Smart 4 Plus (Ocean Wave  32 GB),Infinix,-1169103458,Infinix Smart 4 Plus ,https://www.flipkart.com,-855865622,-855865622,-855865622,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,Home,Mobiles & Accessories,Mobiles,-1100002221,7999,6879,9999,16092020,https://www.flipkart.com\/infinix-smart-4-plus-ocean-wave-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBPGDPZYGH&lid=LSTMOBFTGWBPGDPZYGH2E67R5&marketplace=FLIPKART&srno=b_1_10&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFTGWBPGDPZYGH.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,30,0.08173715157416228,22,350822,,
Infinix Smart 4 Plus (Violet  32 GB),Infinix,-1169103458,Infinix Smart 4 Plus ,https://www.flipkart.com,-1727370195,-1727370195,-1727370195,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,Home,Mobiles & Accessories,Mobiles,-1100002221,7999,6959,9999,16092020,https://www.flipkart.com\/infinix-smart-4-plus-violet-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBY7CAEUHG&lid=LSTMOBFTGWBY7CAEUHGGHK9LS&marketplace=FLIPKART&srno=b_1_11&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFTGWBY7CAEUHG.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,14,0.7764967123663374,44,823596,,
Infinix Smart 4 Plus (Quetzal Cyan  32 GB),Infinix,-1169103458,Infinix Smart 4 Plus ,https://www.flipkart.com,13314519,13314519,13314519,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,Home,Mobiles & Accessories,Mobiles,-1100002221,7999,6479,9999,16092020,https://www.flipkart.com\/infinix-smart-4-plus-quetzal-cyan-32-gb/p/itmd387f45cb474a?pid=MOBFV7T5SGFERDQB&lid=LSTMOBFV7T5SGFERDQBA3OXC3&marketplace=FLIPKART&srno=b_1_12&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFV7T5SGFERDQB.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,33,0.8040483889882716,25,695870,,
