ItemName,Brand,ProductName,CompanyURL,ItemNumber,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,Cat_0,Cat_1,Cat_2,ID,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue
Vivo Z1x (Fusion Blue  64 GB),Vivo,Vivo Z1x ,https://www.flipkart.com,-870353895,-870353895,-870353895,6 GB RAM | 64 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,,,Home,Mobiles & Accessories,Mobiles,-1725301002,16990,14442,19990,28072020,https://www.flipkart.com\/vivo-z1x-fusion-blue-64-gb/p/itmba29cfcbec513?pid=MOBFJRPVSJ6PJ2RE&lid=LSTMOBFJRPVSJ6PJ2RER6R9CQ&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFJRPVSJ6PJ2RE.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,43,0.7390472325660281,11,222941
Vivo Z1x (Fusion Blue  128 GB),Vivo,Vivo Z1x ,https://www.flipkart.com,-504443227,-504443227,-504443227,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,,,Home,Mobiles & Accessories,Mobiles,-1725301002,18990,16901,24990,28072020,https://www.flipkart.com\/vivo-z1x-fusion-blue-128-gb/p/itmba29cfcbec513?pid=MOBFZYXE45ZVPACF&lid=LSTMOBFZYXE45ZVPACF7MZITJ&marketplace=FLIPKART&srno=b_1_10&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFZYXE45ZVPACF.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,32,0.4452003084436851,13,248702
Vivo S1 Pro (Mystic Black  128 GB),Vivo,Vivo S1 Pro ,https://www.flipkart.com,1601026592,1601026592,1601026592,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,1419280924,19990,17591,20990,28072020,https://www.flipkart.com\/vivo-s1-pro-mystic-black-128-gb/p/itm60bf6c78dfe9a?pid=MOBFNENDVWSUPNHH&lid=LSTMOBFNENDVWSUPNHHXIQTLM&marketplace=FLIPKART&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFNENDVWSUPNHH.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,35,0.7265905966149795,39,228634
Vivo Y30 (Dazzle Blue  128 GB),Vivo,Vivo Y30 ,https://www.flipkart.com,-1491617899,-1491617899,-1491617899,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.43 cm (6.47 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio P35 Processor,1 Year for Device and 6 Months for In-box Accessories,,,,Home,Mobiles & Accessories,Mobiles,665045385,14990,13491,18990,28072020,https://www.flipkart.com\/vivo-y30-dazzle-blue-128-gb/p/itm1791342f24d04?pid=MOBFT26A63WG6Z8F&lid=LSTMOBFT26A63WG6Z8FH46N8L&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFT26A63WG6Z8F.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,24,0.4214061657966516,36,920766
Vivo Y30 (Emerald Black  128 GB),Vivo,Vivo Y30 ,https://www.flipkart.com,-901227042,-901227042,-901227042,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.43 cm (6.47 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio P35 Processor,1 Year for Device and 6 Months for In-box Accessories,,,,Home,Mobiles & Accessories,Mobiles,665045385,14990,12292,18990,28072020,https://www.flipkart.com\/vivo-y30-emerald-black-128-gb/p/itm1791342f24d04?pid=MOBFT26AKM7GCQ5C&lid=LSTMOBFT26AKM7GCQ5CZ0OCOO&marketplace=FLIPKART&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFT26AKM7GCQ5C.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,27,0.5508181921802037,24,512595
Vivo Y91i (Ocean Blue  32 GB),Vivo,Vivo Y91i ,https://www.flipkart.com,2022615030,2022615030,2022615030,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,-2042335776,7990,7111,9990,28072020,https://www.flipkart.com\/vivo-y91i-ocean-blue-32-gb/p/itmff6vsadyrbauf?pid=MOBFEFCPGZZWYNRY&lid=LSTMOBFEFCPGZZWYNRYKAJG2F&marketplace=FLIPKART&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFEFCPGZZWYNRY.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,22,0.26208619096453867,42,152720
Vivo Y91i (Fusion Black  32 GB),Vivo,Vivo Y91i ,https://www.flipkart.com,862763757,862763757,862763757,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,-2042335776,7990,7431,9990,28072020,https://www.flipkart.com\/vivo-y91i-fusion-black-32-gb/p/itmff6vsadyrbauf?pid=MOBFEFCPX6AJ7C6K&lid=LSTMOBFEFCPX6AJ7C6KGKPZED&marketplace=FLIPKART&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFEFCPX6AJ7C6K.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,21,0.3875095461396949,24,886927
Vivo X50 Pro (Alpha Grey  256 GB),Vivo,Vivo X50 Pro ,https://www.flipkart.com,-655705370,-655705370,-655705370,8 GB RAM | 256 GB ROM,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,48MP + 13MP + 8MP + 8MP | 32MP Front Camera,4315 mAh Lithium-ion Battery,Qualcomm Snapdragon 765G Processor,5G Phone,33W Vivo FlashCharge 2.0,1 Year for Handset and 6 Months for In-box Accessories,,Home,Mobiles & Accessories,Mobiles,-459895197,49990,45991,54990,28072020,https://www.flipkart.com\/vivo-x50-pro-alpha-grey-256-gb/p/itmdf8a4496a52e7?pid=MOBFTGKRGHTZZPPQ&lid=LSTMOBFTGKRGHTZZPPQ9W2XYI&marketplace=FLIPKART&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFTGKRGHTZZPPQ.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,40,0.5849453547522835,43,408676
Vivo Y91i (Fusion Black  16 GB),Vivo,Vivo Y91i ,https://www.flipkart.com,-616447049,-616447049,-616447049,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,-2042335776,9150,7686,9450,28072020,https://www.flipkart.com\/vivo-y91i-fusion-black-16-gb/p/itmff6vsadyrbauf?pid=MOBFEF9HYY3BQJRZ&lid=LSTMOBFEF9HYY3BQJRZTIHEU3&marketplace=FLIPKART&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFEF9HYY3BQJRZ.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,46,0.34472166964026896,41,930854
Vivo Y91i (Ocean Blue  32 GB),Vivo,Vivo Y91i ,https://www.flipkart.com,2022615030,2022615030,2022615030,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Lithium-ion Battery,MediaTek Helio P22 Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,,Home,Mobiles & Accessories,Mobiles,-2042335776,8990,7552,9990,28072020,https://www.flipkart.com\/vivo-y91i-ocean-blue-32-gb/p/itme66fe8a09dbef?pid=MOBFQEDGGDYRB8Q9&lid=LSTMOBFQEDGGDYRB8Q9RF2BAH&marketplace=FLIPKART&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFQEDGGDYRB8Q9.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,47,0.07004551689831573,47,906138
Vivo Z1Pro (Sonic Black  128 GB),Vivo,Vivo Z1Pro ,https://www.flipkart.com,-1971314891,-1971314891,-1971314891,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,Fast Charging,Triple Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,Home,Mobiles & Accessories,Mobiles,1134851180,17990,16551,20990,28072020,https://www.flipkart.com\/vivo-z1pro-sonic-black-128-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT529KQHT8Z&lid=LSTMOBFHHT529KQHT8Z7WZJL1&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFHHT529KQHT8Z.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,31,0.06908651498099327,24,383009
Vivo Z1x (Phantom Purple  128 GB),Vivo,Vivo Z1x ,https://www.flipkart.com,1393365269,1393365269,1393365269,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,,,Home,Mobiles & Accessories,Mobiles,-1725301002,18990,17851,24990,28072020,https://www.flipkart.com\/vivo-z1x-phantom-purple-128-gb/p/itmba29cfcbec513?pid=MOBFZYXEXSHHH534&lid=LSTMOBFZYXEXSHHH5349CC4IP&marketplace=FLIPKART&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFZYXEXSHHH534.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,42,0.6288795266939888,43,145247
Vivo S1 Pro (Jazzy Blue  128 GB),Vivo,Vivo S1 Pro ,https://www.flipkart.com,644922481,644922481,644922481,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,1419280924,19990,16392,20990,28072020,https://www.flipkart.com\/vivo-s1-pro-jazzy-blue-128-gb/p/itm60bf6c78dfe9a?pid=MOBFNENDCBPGQX3C&lid=LSTMOBFNENDCBPGQX3CIDLSU3&marketplace=FLIPKART&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFNENDCBPGQX3C.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,13,0.08079747317782104,28,461612
Vivo Z1Pro (Sonic Blue  128 GB),Vivo,Vivo Z1Pro ,https://www.flipkart.com,590668371,590668371,590668371,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,Fast Charging,Triple Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,Home,Mobiles & Accessories,Mobiles,1134851180,17990,16371,20990,28072020,https://www.flipkart.com\/vivo-z1pro-sonic-blue-128-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT5ADHZQAJH&lid=LSTMOBFHHT5ADHZQAJH5ZTNQM&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFHHT5ADHZQAJH.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,26,0.6065361291818132,20,912031
Vivo Y50 (Iris Blue  128 GB),Vivo,Vivo Y50 ,https://www.flipkart.com,1673568621,1673568621,1673568621,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Display,13MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 665 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,,,,Home,Mobiles & Accessories,Mobiles,1247579886,17990,15292,19990,28072020,https://www.flipkart.com\/vivo-y50-iris-blue-128-gb/p/itmd0dcc06ffbe06?pid=MOBFSCFZPGRX6UFJ&lid=LSTMOBFSCFZPGRX6UFJOLVPXK&marketplace=FLIPKART&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFSCFZPGRX6UFJ.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,25,0.8227675594117413,15,382681
Vivo Y91i (Ocean Blue  16 GB),Vivo,Vivo Y91i ,https://www.flipkart.com,44158169,44158169,44158169,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,-2042335776,9250,7862,9350,28072020,https://www.flipkart.com\/vivo-y91i-ocean-blue-16-gb/p/itmff6vsadyrbauf?pid=MOBFEF9HESJT6UVH&lid=LSTMOBFEF9HESJT6UVHBAHE8H&marketplace=FLIPKART&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=1284d11d-73ff-4352-9b2e-059f8af9b59a.MOBFEF9HESJT6UVH.SEARCH&ssid=cvxgg5qpw00000001595956519293,1,1,42,0.541728468030512,47,384025
Infinix Hot 9 Pro (Violet  64 GB),Infinix,Infinix Hot 9 Pro ,https://www.flipkart.com,-164699512,-164699512,-164699512,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,,Home,Mobiles & Accessories,Mobiles,-433589644,10499,9449,12999,28072020,https://www.flipkart.com\/infinix-hot-9-pro-violet-64-gb/p/itm1bc9e9eef4559?pid=MOBFQ3DPGYFSJ3SP&lid=LSTMOBFQ3DPGYFSJ3SPQ0HUL6&marketplace=FLIPKART&srno=b_1_1&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFQ3DPGYFSJ3SP.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,45,0.9811230397892875,25,994937
Infinix Hot 9 Pro (Ocean Wave  64 GB),Infinix,Infinix Hot 9 Pro ,https://www.flipkart.com,1364481,1364481,1364481,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,,Home,Mobiles & Accessories,Mobiles,-433589644,10499,9239,12999,28072020,https://www.flipkart.com\/infinix-hot-9-pro-ocean-wave-64-gb/p/itm1bc9e9eef4559?pid=MOBFQ3DPHDM5RYKJ&lid=LSTMOBFQ3DPHDM5RYKJIF7Q7P&marketplace=FLIPKART&srno=b_1_2&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFQ3DPHDM5RYKJ.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,16,0.2596467705096669,26,816886
Infinix Smart 4 Plus (Midnight Black  32 GB),Infinix,Infinix Smart 4 Plus ,https://www.flipkart.com,872214630,872214630,872214630,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,,,,Home,Mobiles & Accessories,Mobiles,1694044672,7999,6879,9999,28072020,https://www.flipkart.com\/infinix-smart-4-plus-midnight-black-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBCSZ3QGJW&lid=LSTMOBFTGWBCSZ3QGJWRNJBND&marketplace=FLIPKART&srno=b_1_3&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFTGWBCSZ3QGJW.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,10,0.09800901020503494,27,868230
Infinix Smart 4 Plus (Ocean Wave  32 GB),Infinix,Infinix Smart 4 Plus ,https://www.flipkart.com,-1861766897,-1861766897,-1861766897,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,,,,Home,Mobiles & Accessories,Mobiles,1694044672,7999,7199,9999,28072020,https://www.flipkart.com\/infinix-smart-4-plus-ocean-wave-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBPGDPZYGH&lid=LSTMOBFTGWBPGDPZYGH2E67R5&marketplace=FLIPKART&srno=b_1_4&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFTGWBPGDPZYGH.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,25,0.7528929933276695,49,498153
Infinix Smart 4 Plus (Violet  32 GB),Infinix,Infinix Smart 4 Plus ,https://www.flipkart.com,-1812287614,-1812287614,-1812287614,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,17.32 cm (6.82 inch) HD+ Display,13MP + Depth Sensor | 8MP Front Camera,6000 mAh Lithium-ion Polymer Battery,Mediatek Helio A25 Processor,1 Year on Handset and 6 Months on Accessories,,,,Home,Mobiles & Accessories,Mobiles,1694044672,7999,7599,9999,28072020,https://www.flipkart.com\/infinix-smart-4-plus-violet-32-gb/p/itmd387f45cb474a?pid=MOBFTGWBY7CAEUHG&lid=LSTMOBFTGWBY7CAEUHGGHK9LS&marketplace=FLIPKART&srno=b_1_5&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFTGWBY7CAEUHG.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,20,0.8240482181933224,15,904525
Infinix Hot 9 (Violet  64 GB),Infinix,Infinix Hot 9 ,https://www.flipkart.com,732334885,732334885,732334885,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,,Home,Mobiles & Accessories,Mobiles,256741694,9499,8834,11999,28072020,https://www.flipkart.com\/infinix-hot-9-violet-64-gb/p/itm9d816e65b5dc4?pid=MOBFQ3DPMQHHTMBZ&lid=LSTMOBFQ3DPMQHHTMBZTNJSFM&marketplace=FLIPKART&srno=b_1_6&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFQ3DPMQHHTMBZ.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,20,0.9288128883767469,41,106528
Infinix Hot 9 (Ocean Wave  64 GB),Infinix,Infinix Hot 9 ,https://www.flipkart.com,-537485108,-537485108,-537485108,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,,,,Home,Mobiles & Accessories,Mobiles,256741694,9499,8264,11999,28072020,https://www.flipkart.com\/infinix-hot-9-ocean-wave-64-gb/p/itm9d816e65b5dc4?pid=MOBFQ3DPNX8HYHBH&lid=LSTMOBFQ3DPNX8HYHBHRFL6NZ&marketplace=FLIPKART&srno=b_1_7&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFQ3DPNX8HYHBH.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,46,0.43921068637419536,32,126796
Infinix Note 5 Stylus (Bordeaux Red  64 GB),Infinix,Infinix Note 5 Stylus ,https://www.flipkart.com,51537535,51537535,51537535,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.06 cm (5.93 inch) Full HD+ Display,16MP Rear Camera | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Mediatek Helio P23 Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,992274664,10999,10449,16999,28072020,https://www.flipkart.com\/infinix-note-5-stylus-bordeaux-red-64-gb/p/itmfb2byf2ghgesf?pid=MOBFB2BVHAGGGBTH&lid=LSTMOBFB2BVHAGGGBTHIKIVXA&marketplace=FLIPKART&srno=b_1_8&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFB2BVHAGGGBTH.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,29,0.16247002674550848,47,565802
Infinix Note 5 Stylus (Charcoal Blue  64 GB),Infinix,Infinix Note 5 Stylus ,https://www.flipkart.com,1551499780,1551499780,1551499780,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.06 cm (5.93 inch) Full HD+ Display,16MP Rear Camera | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Mediatek Helio P23 Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,992274664,10999,9679,16999,28072020,https://www.flipkart.com\/infinix-note-5-stylus-charcoal-blue-64-gb/p/itmfb2byf2ghgesf?pid=MOBFB2BVN5YHYG8U&lid=LSTMOBFB2BVN5YHYG8UNKM1XU&marketplace=FLIPKART&srno=b_1_9&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFB2BVN5YHYG8U.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,28,0.41850707159076583,15,121188
Infinix S5 Pro (Forest Green  64 GB),Infinix,Infinix S5 Pro ,https://www.flipkart.com,-83244997,-83244997,-83244997,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek Helio P35 (MTK6765) Processor,Pop Up AI Selfie Camera with Full View Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,924705845,11499,10349,12999,28072020,https://www.flipkart.com\/infinix-s5-pro-forest-green-64-gb/p/itmff12bcc4ef407?pid=MOBFZGMSGRHWN5YZ&lid=LSTMOBFZGMSGRHWN5YZ59O5YR&marketplace=FLIPKART&srno=b_1_10&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFZGMSGRHWN5YZ.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,16,0.07581032913454155,42,974698
Infinix S5 Pro (Violet  64 GB),Infinix,Infinix S5 Pro ,https://www.flipkart.com,1287978331,1287978331,1287978331,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek Helio P35 (MTK6765) Processor,Pop Up AI Selfie Camera with Full View Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,924705845,11499,10119,12999,28072020,https://www.flipkart.com\/infinix-s5-pro-violet-64-gb/p/itmff12bcc4ef407?pid=MOBFZGMSTYBKQQZY&lid=LSTMOBFZGMSTYBKQQZYWPYN21&marketplace=FLIPKART&srno=b_1_11&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFZGMSTYBKQQZY.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,23,0.2174666415822497,12,945216
Infinix S5 Pro (Sea Blue  64 GB),Infinix,Infinix S5 Pro ,https://www.flipkart.com,273342258,273342258,273342258,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek Helio P35 (MTK6765) Processor,Pop Up AI Selfie Camera with Full View Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,924705845,11499,10694,12999,28072020,https://www.flipkart.com\/infinix-s5-pro-sea-blue-64-gb/p/itmff12bcc4ef407?pid=MOBFQ36BQN6U4DSS&lid=LSTMOBFQ36BQN6U4DSSLPCHND&marketplace=FLIPKART&srno=b_1_12&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFQ36BQN6U4DSS.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,34,0.3067565397275227,43,837947
